,CustomerID,Sex,Age,Profession,CityType,YearsInCity,HaveChildren,ValueTier,TotalSpending,High,Low,Mid,HighPerc,MidPerc,LowPerc,10_11_N,10_13_16,10_13_N,10_14_16,10_15_16,10_15_N,10_16_N,10_N_N,11_13_16,11_13_N,11_14_N,11_15_16,11_15_N,11_16_N,11_N_N,12_14_17,12_14_N,12_17_N,12_N_N,13_14_16,13_15_16,13_15_N,13_16_N,13_N_N,14_16_N,14_17_N,14_18_N,14_N_N,15_16_17,15_16_N,15_17_N,15_N_N,16_N_N,17_N_N,18_N_N,1_11_15,1_11_16,1_11_N,1_13_14,1_13_15,1_13_16,1_14_15,1_14_16,1_14_17,1_14_N,1_15_16,1_15_17,1_15_18,1_15_N,1_16_17,1_16_N,1_17_N,1_18_N,1_2_11,1_2_13,1_2_14,1_2_15,1_2_16,1_2_17,1_2_18,1_2_3,1_2_4,1_2_5,1_2_6,1_2_8,1_2_9,1_2_N,1_3_4,1_4_9,1_4_N,1_5_12,1_5_14,1_5_15,1_5_17,1_5_18,1_5_6,1_5_8,1_5_9,1_5_N,1_6_13,1_6_14,1_6_15,1_6_16,1_6_8,1_6_N,1_8_13,1_8_14,1_8_15,1_8_16,1_8_17,1_8_18,1_8_9,1_8_N,1_N_N,2_12_14,2_12_N,2_14_15,2_14_N,2_15_16,2_15_N,2_16_N,2_17_N,2_18_N,2_3_10,2_3_15,2_3_4,2_4_12,2_4_14,2_4_15,2_4_5,2_4_8,2_4_9,2_4_N,2_5_12,2_5_14,2_5_15,2_5_8,2_5_N,2_6_15,2_8_14,2_8_16,2_8_18,2_8_N,2_9_14,2_9_15,2_9_N,2_N_N,3_12_N,3_13_N,3_15_N,3_4_12,3_4_5,3_4_8,3_4_9,3_4_N,3_5_16,3_5_N,3_N_N,4_11_N,4_12_N,4_15_N,4_5_12,4_5_13,4_5_15,4_5_18,4_5_8,4_5_9,4_5_N,4_8_9,4_8_N,4_9_12,4_9_15,4_9_N,4_N_N,5_10_16,5_11_12,5_11_15,5_11_16,5_11_N,5_12_14,5_12_N,5_13_14,5_13_16,5_13_N,5_14_15,5_14_16,5_14_17,5_14_N,5_15_18,5_15_N,5_16_N,5_17_N,5_18_N,5_6_11,5_6_13,5_6_16,5_6_8,5_6_9,5_6_N,5_7_N,5_8_12,5_8_14,5_8_15,5_8_16,5_8_17,5_8_18,5_8_N,5_9_14,5_9_N,5_N_N,6_10_13,6_10_16,6_10_N,6_11_13,6_11_16,6_11_N,6_13_N,6_16_N,6_8_10,6_8_13,6_8_14,6_8_15,6_8_16,6_8_N,6_N_N,7_12_N,7_17_N,7_8_N,7_N_N,8_10_16,8_10_N,8_11_16,8_11_N,8_12_17,8_12_N,8_13_14,8_13_15,8_13_16,8_13_N,8_14_15,8_14_16,8_14_17,8_14_18,8_14_N,8_15_16,8_15_N,8_16_17,8_16_N,8_17_N,8_18_N,8_9_14,8_9_N,8_N_N,9_15_N,9_N_N,cluster
3271,1003483,F,46-50,7,B,0,1,High,4002278,2424646,162568,1415064,0.6058164875103629,0.3535646449347097,0.04061886755492747,0,0,0,0,0,18856,0,0,0,0,9318,0,4437,6163,12122,0,0,0,1433,0,0,0,1131,775,0,0,0,59983,0,34622,0,0,203829,0,20806,11455,11643,0,0,0,11485,0,43208,19285,12048,70018,15207,0,58589,15689,292256,0,11879,11521,0,35382,166370,31764,15342,11491,0,15690,19593,0,26985,0,69979,0,0,0,15285,0,26787,19420,50454,42352,12046,0,11560,0,19415,11427,24078,58303,26674,0,15171,0,42649,132247,0,0,135982,162323,0,0,12948,0,0,0,26014,12974,0,0,0,0,0,0,12918,10116,0,36074,12878,0,0,0,0,0,0,12747,0,0,0,0,0,0,0,0,0,0,13672,10762,0,8086,8351,0,0,0,0,0,0,0,0,0,0,0,0,7106,3449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8883,101634,6994,27938,7032,8630,12219,0,5373,0,0,7097,15530,0,0,30319,0,0,7076,8698,108851,5393,7010,302273,20088,0,0,0,0,0,0,49318,16025,8068,0,12332,12282,53406,29148,0,0,0,20856,0,7913,0,0,0,0,0,7959,15860,15765,0,8079,25828,0,50433,8049,13867,0,91350,43991,0,5879,0,470210,0,0,Loyal
3272,1003484,M,18-25,4,C,1,0,Mid,740697,411691,58882,270124,0.5558156709153675,0.36468893488160475,0.07949539420302769,0,0,0,0,0,19031,0,0,0,0,6073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25723,17105,0,0,0,0,15877,0,0,0,8132,0,0,0,0,0,43591,0,0,31507,0,0,0,0,0,0,19106,43307,11578,0,0,0,4056,47630,8113,0,19654,0,0,0,0,11971,0,3863,0,0,0,11783,0,0,0,0,3793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6952,0,0,0,0,0,0,0,0,0,0,16786,0,3770,0,0,0,9823,0,16765,0,0,0,0,0,0,0,0,0,0,0,0,0,13370,0,0,0,11014,8218,0,0,0,0,2783,0,780,0,2775,0,4253,0,0,0,0,0,0,0,0,0,0,10692,0,0,0,0,0,0,0,6998,19693,5259,9010,1800,5200,0,0,0,7042,0,0,0,7118,0,8580,0,0,0,0,18341,0,5212,140207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8905,0,0,0,0,0,0,0,7852,0,0,0,0,0,0,7950,5846,7779,0,8031,0,0,0,0,0,0,0,Loyal
3273,1003485,M,26-35,0,B,3,0,Low,261697,140547,0,121150,0.5370600350787361,0.4629399649212639,0.0,0,0,0,0,0,0,14132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10253,0,0,0,0,0,0,0,0,0,0,0,11440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15966,0,0,0,8274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5315,0,0,0,0,7098,0,0,0,0,0,0,0,0,8835,0,0,0,0,0,7076,0,0,8639,0,0,0,0,0,0,0,0,0,0,0,0,0,20398,0,0,0,0,16425,0,0,0,0,0,0,0,5903,0,0,0,0,10022,0,0,0,0,0,0,9819,0,0,0,50169,0,0,Loyal
3274,1003486,F,18-25,0,A,1,0,Low,425488,233529,51832,140127,0.548849791298462,0.3293324371075095,0.1218177715940285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1058,4540,1772,1427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15338,0,15378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12719,0,0,0,16445,16412,32823,12889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73149,48018,0,0,70744,0,0,0,0,5569,0,3532,0,0,0,4980,0,7051,3482,6289,0,3548,0,1479,0,16057,0,0,0,7118,0,0,0,0,0,0,0,7105,0,0,0,0,0,0,0,0,0,0,0,0,8812,0,0,0,0,0,0,0,0,5387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Loyal
3275,1003487,M,18-25,4,A,1,1,High,1474109,780065,26068,667976,0.52917728607586,0.45313881130906875,0.017683902615071207,0,0,23908,0,9724,0,23681,0,0,0,6125,0,0,4619,4423,0,0,1064,1047,391,0,0,1686,382,0,0,0,0,0,0,17346,0,83052,0,0,11717,0,15359,0,0,0,0,0,0,0,23737,0,0,24015,0,38945,0,15820,0,0,7614,38779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15561,0,0,8184,23913,0,0,0,0,77445,0,11550,0,24073,0,0,0,0,0,0,16141,16389,0,0,9570,0,0,0,0,12855,10075,0,0,0,0,10044,12930,0,0,0,9713,0,0,0,13101,0,13243,8361,0,0,0,10576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3559,0,0,14340,0,0,0,0,0,31485,0,5206,0,0,0,0,0,3554,6959,0,8657,0,0,3614,0,0,0,0,55920,0,0,107334,20432,0,20471,0,0,0,0,0,0,16519,8331,0,16279,48433,0,0,0,0,20540,0,0,0,12012,0,0,0,4124,5913,7834,0,0,26004,0,61947,0,0,0,17698,17740,0,0,0,272046,0,0,Loyal
3276,1003488,M,46-50,17,B,3,1,Low,141758,112901,1435,27422,0.7964347691135597,0.1934423454055503,0.010122885480889967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7603,0,0,0,0,0,35423,0,0,7773,0,0,0,0,0,0,0,59525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8102,0,0,0,0,0,0,0,0,0,Quality
3277,1003489,M,18-25,4,A,1,0,Low,402682,215124,5358,182200,0.534228001251608,0.452466214034896,0.01330578471349601,0,0,0,0,0,0,0,0,0,0,0,0,1698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12640,0,0,0,0,8181,0,0,0,0,0,0,0,27565,0,0,0,0,0,0,0,0,0,18974,0,0,0,0,0,0,8112,0,15211,0,15336,0,0,0,0,0,0,0,0,11815,0,0,0,0,0,0,0,15705,0,0,0,0,0,50901,0,0,8149,0,0,0,0,0,0,0,0,0,0,12833,0,0,0,0,0,3681,0,6460,0,0,0,0,0,9702,0,0,0,0,0,0,0,0,0,5504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15945,0,0,0,0,0,0,0,0,3605,0,10937,0,0,0,0,0,0,0,0,0,0,8788,0,0,0,7161,0,3550,3716,12440,79446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20458,0,0,Loyal
3278,1003490,M,26-35,0,C,4+,1,Mid,1247940,758620,18636,470684,0.607897815600109,0.37716877413978234,0.01493341026010866,0,0,23671,0,0,0,42721,23437,0,0,0,0,0,11929,6064,0,2869,1767,0,747,0,0,400,750,0,0,0,7487,0,16996,13031,20761,41656,0,3082,15348,0,0,0,0,0,0,0,0,8176,15735,0,0,0,0,66637,0,0,19403,0,0,15743,0,0,0,0,0,8049,0,0,15408,19037,0,0,0,0,0,0,0,0,0,11757,0,0,0,35223,0,0,0,0,0,19008,0,0,27249,0,0,15244,15499,0,0,0,0,0,0,0,16455,0,0,13244,0,0,0,0,0,9636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12969,0,0,0,29763,31944,0,0,0,0,11041,0,0,0,0,0,0,0,0,2744,0,0,0,0,0,0,0,0,0,0,0,7074,9158,0,7058,0,0,0,0,0,0,33283,0,0,0,10649,6885,0,5475,8832,15879,0,7098,0,7174,31573,0,0,0,0,18028,0,0,57832,0,20358,0,0,0,0,0,20689,0,0,0,0,28926,61100,15946,0,0,0,0,0,7904,0,0,0,0,0,10062,0,0,0,0,17760,0,19707,0,15604,0,9733,29901,0,8080,0,103492,0,0,Loyal
3279,1003491,M,26-35,16,B,1,0,High,4016045,2226699,498955,1290391,0.5544507095911525,0.32130889967617393,0.12424039073267357,0,19337,0,0,0,19144,0,0,0,0,16730,11925,48020,53285,207445,0,0,0,0,0,559,0,3045,0,0,0,0,29801,0,33708,0,30233,166036,0,3074,66058,0,0,0,0,12105,0,27959,11531,46249,50934,11838,11669,82959,0,124460,69692,0,23717,15853,15370,116575,15805,0,11718,11417,0,98595,0,30720,27443,105798,0,15285,0,15659,0,11444,0,0,11837,11631,0,50547,15163,0,0,31117,15275,15277,0,11941,11667,31093,78640,0,11469,85643,102328,0,0,0,0,0,3803,12774,0,0,0,0,15917,0,0,0,0,0,13078,0,0,0,0,12839,35599,13202,13106,0,0,6664,0,0,12955,19676,0,0,0,29922,32123,0,0,75474,0,10701,0,0,0,2863,0,0,0,0,0,3529,4861,0,0,0,0,0,0,0,0,0,0,19152,0,0,0,0,5430,0,0,0,45945,0,24731,12195,0,7127,0,0,0,0,0,12427,0,0,13919,0,0,7042,0,59638,0,12479,322642,28376,0,0,16684,0,16469,0,73124,0,0,16481,0,37056,90101,16601,0,0,0,12540,0,0,0,19870,0,18145,0,0,7805,23919,0,0,7769,0,73526,15935,33695,0,103254,55555,0,0,0,330504,0,0,Loyal
3280,1003492,M,36-45,7,B,2,0,Low,303760,64585,9411,229764,0.21261851461680273,0.7563997893073479,0.030981696075849354,0,0,0,0,0,0,0,0,0,0,0,0,7411,7414,18094,0,1043,0,1090,0,0,0,0,0,0,0,0,0,0,0,0,0,12225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8837,0,0,7087,0,8579,0,0,0,0,0,0,21135,0,15673,0,0,0,0,0,0,0,0,0,0,0,15441,0,0,0,0,24327,0,0,16017,0,0,0,0,0,0,20011,0,0,0,0,0,0,16545,0,0,0,0,0,0,0,0,0,0,0,0,0,9926,0,0,0,0,0,15859,0,0,0,0,0,0,0,0,61242,0,0,Value
3281,1003493,M,26-35,17,C,1,0,Mid,908007,658977,25849,223181,0.7257399998017636,0.24579215798997145,0.028467842208264916,0,14515,0,0,0,0,0,0,0,0,0,0,4593,0,0,710,0,0,0,0,0,0,955,0,0,0,0,0,0,0,0,0,0,15984,17563,15571,0,19402,15626,0,0,0,15893,0,0,15858,15186,0,8054,0,50051,58217,0,0,0,0,46369,15642,19306,0,0,0,15848,0,0,34824,15310,0,0,0,0,0,11536,15803,0,0,11619,0,0,0,0,0,0,15891,0,0,0,0,0,54575,0,0,0,66037,0,0,0,0,0,0,0,0,15900,9617,0,0,0,0,0,22792,9664,9826,0,0,0,0,0,0,0,0,0,13142,0,0,6596,0,23232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8607,0,0,0,0,0,0,7045,0,0,0,8735,0,5400,12165,0,8592,3530,0,0,0,0,0,7023,0,0,0,0,0,15986,0,8787,0,0,18214,0,0,0,0,0,0,0,0,0,0,0,0,16500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8102,0,0,0,0,7959,0,63813,0,0,0,5842,0,0,Quality
3282,1003494,M,26-35,1,C,0,1,Low,127886,82956,3761,41169,0.648671473030668,0.3219195220743475,0.029409004894984596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32470,0,0,0,15600,0,0,0,0,0,0,0,0,0,0,0,0,0,12076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12533,0,0,3761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7905,0,0,0,0,0,0,0,0,0,0,0,0,8143,0,0,0,0,0,0,0,Loyal
3283,1003495,M,18-25,4,B,0,0,Low,89900,61472,0,28428,0.683781979977753,0.3162180200222469,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11608,0,0,0,0,0,0,0,15759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5202,0,0,7113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16113,0,0,Quality
3284,1003496,M,36-45,5,C,2,1,Low,127898,26130,1430,100338,0.20430342929521964,0.7845157860169822,0.011180784687798088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18693,0,0,0,0,0,0,0,0,1430,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8858,6880,0,0,0,0,0,0,0,0,0,0,0,0,0,7180,0,0,0,0,17429,0,0,42196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9700,0,0,Value
3285,1003497,F,36-45,2,A,2,0,Mid,641065,356517,23412,261136,0.5561323734722688,0.40734714888505846,0.03652047764267274,0,0,23166,0,0,0,0,0,0,0,0,0,7536,0,0,0,0,0,0,0,0,0,0,0,18234,0,0,14897,0,0,0,13243,12806,0,0,0,0,0,0,0,0,0,0,0,0,30642,0,7585,0,0,46415,0,0,19300,0,19655,0,0,0,0,0,0,0,0,0,19437,19396,0,0,0,0,0,0,0,0,0,0,0,0,0,15426,0,0,0,0,19625,27000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16178,0,0,0,0,16139,16173,0,0,0,0,0,0,0,0,0,0,0,0,0,10891,10700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52798,0,0,0,0,0,0,0,0,0,0,0,0,0,24610,0,0,0,0,15842,0,0,15778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7892,0,9724,8047,10021,0,0,10056,0,34208,0,0,0,8066,0,0,0,0,59579,0,0,Loyal
3286,1003498,M,26-35,17,C,3,0,Mid,608211,341763,20877,245571,0.5619151906164144,0.4037595505507135,0.034325258832872144,0,0,0,0,0,0,0,0,0,0,0,1689,0,0,0,0,0,0,0,0,0,0,2615,0,18670,0,0,15244,0,0,0,0,37290,0,3895,0,0,0,19231,0,0,0,0,0,0,15493,0,0,19286,0,15209,0,0,15571,11582,0,19296,19128,0,0,0,0,0,4484,0,0,4324,0,0,4418,0,0,0,0,0,19335,0,0,0,0,0,0,19228,0,0,0,0,0,0,0,0,0,19459,0,0,0,0,0,6375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2170,0,1450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8642,8958,0,0,0,7072,0,0,0,8685,0,6990,0,0,0,15979,0,0,0,0,10431,0,0,51170,0,0,0,0,0,0,0,0,0,0,0,0,16579,36742,19936,0,0,0,0,0,0,0,0,0,0,0,0,0,7843,0,0,0,0,14238,0,0,10026,27849,0,0,0,0,56079,0,0,Loyal
3287,1003499,M,26-35,3,A,2,0,High,2785523,2162825,67544,555154,0.7764520343217414,0.19929973653062638,0.02424822914763224,0,23550,0,0,23239,23648,0,0,7543,0,6107,0,0,10954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42289,0,0,0,0,0,15489,0,4514,0,0,15211,0,47136,0,12077,78069,19060,4038,27312,0,108272,34476,0,27402,15225,0,151687,34800,0,0,0,3810,92560,15693,24074,23018,74760,15410,4042,0,27218,0,15232,7593,12406,42945,19197,4267,43567,0,35074,30680,35775,61587,38640,0,11779,0,0,38647,0,0,38764,126006,0,0,0,0,0,0,0,0,0,6743,15996,13244,0,0,13011,3189,0,22854,0,3263,0,9699,0,26832,0,6943,0,0,0,6950,6464,0,0,24112,0,0,22096,40101,0,8134,53787,0,0,0,0,0,0,0,0,0,0,0,0,6213,0,0,0,2840,0,0,0,5337,0,0,7013,1919,0,0,0,7115,0,0,5413,61515,5315,15896,0,0,3750,0,8598,0,8864,0,12148,8633,8777,15965,0,0,8723,0,22921,0,6964,116348,16161,12663,0,0,0,0,0,36397,0,20618,16348,37085,0,97972,16579,16999,0,0,170403,0,0,0,0,0,2044,8029,0,0,29930,0,0,0,0,7968,0,8060,0,7901,19776,0,0,0,62063,0,0,Quality
3288,1003500,M,36-45,7,C,1,1,Low,368715,228046,14822,125847,0.61848853450497,0.34131239575281724,0.04019906974221282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8372,15573,0,0,0,0,0,0,0,0,0,30787,0,7598,11891,0,0,0,0,0,0,0,11846,0,0,0,0,7683,19421,0,0,19647,0,0,0,0,0,0,0,0,8053,0,0,0,0,0,0,0,0,19453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6945,0,15917,0,0,0,0,16260,12856,0,0,0,12960,0,0,10059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3698,8803,0,8744,3594,0,0,0,0,3757,0,0,0,0,0,0,0,0,8825,6858,3660,40370,0,0,0,0,0,0,0,0,0,0,0,0,0,16378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19811,0,0,0,6040,0,0,Loyal
3289,1003501,F,36-45,7,C,1,0,Mid,1122232,606887,24085,491260,0.5407856842435432,0.4377526215613171,0.021461694195139686,0,0,18712,23887,0,0,23550,23136,0,0,0,0,0,0,0,0,1758,0,0,942,0,0,3417,767,18473,0,0,0,0,0,0,0,33366,0,3814,0,0,0,0,0,0,0,0,0,0,31549,0,0,0,0,15568,0,0,0,0,34903,15683,0,0,0,0,0,0,0,19514,0,19411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11458,53833,0,19269,0,0,0,15525,0,0,0,0,0,0,0,0,0,0,0,32284,0,0,0,0,0,0,0,0,0,9932,0,0,0,0,0,0,0,0,0,0,16107,0,0,0,0,0,0,0,0,18909,0,0,0,0,0,0,0,0,0,0,0,0,0,2811,0,0,3456,0,0,0,0,0,0,0,0,0,0,0,7139,0,0,0,0,0,1921,26335,0,0,0,8742,0,0,0,0,5287,0,6862,6993,0,0,0,0,0,0,18967,0,0,86453,16512,0,0,0,0,0,0,77394,0,16269,0,0,20544,0,0,0,0,0,21099,0,0,0,0,0,0,0,0,0,7922,0,0,27783,0,45464,0,0,9991,9703,45076,8043,0,0,175699,0,0,Loyal
3290,1003502,F,18-25,7,C,4+,1,Low,248169,136278,0,111891,0.54913385636401,0.45086614363599,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7009,0,8635,0,0,0,0,0,0,0,0,0,0,0,0,0,7180,0,0,0,0,8648,0,0,19178,19897,0,0,0,0,0,0,20324,0,0,0,0,0,32569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7773,10054,0,0,0,43414,0,0,Loyal
3291,1003503,M,18-25,4,B,0,0,High,2930876,1709737,166655,1054484,0.5833535775652058,0.359784583175815,0.056861839258979224,0,0,23154,0,0,0,23835,0,4585,0,0,0,4664,19416,15083,0,2808,1718,0,0,755,0,745,0,15022,0,0,0,0,38555,16750,20904,61215,0,3774,0,0,15598,0,11901,0,0,15638,0,0,96483,15471,0,19745,0,97341,31202,0,8053,26995,19594,100599,51152,0,0,19152,0,61826,8011,12028,46503,73193,0,8304,0,19019,0,0,0,0,34864,0,0,15179,11672,19303,31633,30781,19637,8197,0,0,15685,11719,80865,0,0,58333,35142,0,0,0,0,0,16062,0,32081,0,0,0,0,0,0,13089,25533,0,29321,9759,16362,0,0,16051,39531,0,16501,13100,10029,16002,15933,0,12710,9676,0,0,0,0,23812,0,8434,13427,0,0,0,0,0,0,0,0,0,0,0,2072,3554,0,0,0,0,0,0,0,0,0,8676,42212,7162,0,0,8642,15585,0,0,8848,26140,6867,19143,7005,6900,17315,0,5268,0,0,3768,21202,0,0,7080,0,8864,8858,0,57832,7041,14095,200401,0,0,20530,0,0,0,0,0,0,25187,19914,20378,0,16615,0,0,0,0,28921,0,0,0,5975,0,0,0,0,0,25716,0,8003,45864,0,69439,9962,15867,0,43696,53422,0,0,0,285643,0,0,Loyal
